In_Apple_Serial_Nr	Item_Name	Item_Value	Item_Modifier
FHLZL02FMLCL	SVC_FATP_yield	Y	Header
FHLZL02FMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL02FMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL046MLCL	Commodity_Cd 	Watch	Header
FHLZL046MLCL	Eng_Project_Cd 	N146S	Header
FHLZL046MLCL	Business Category	AC	Header
FHLZL046MLCL	New Buy	Y	Header
FHLZL046MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL046MLCL	Input_TS	10/23/2019	Header
FHLZL046MLCL	Output_TS	10/24/2019	Header
FHLZL046MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL046MLCL	SVC_FATP_yield	Y	Header
FHLZL046MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL046MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL04TMLCL	Commodity_Cd 	Watch	Header
FHLZL04TMLCL	Eng_Project_Cd 	N146S	Header
FHLZL04TMLCL	Business Category	AC	Header
FHLZL04TMLCL	New Buy	Y	Header
FHLZL04TMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL04TMLCL	Input_TS	10/23/2019	Header
FHLZL04TMLCL	Output_TS	10/24/2019	Header
FHLZL04TMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL04TMLCL	SVC_FATP_yield	Y	Header
FHLZL04TMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL04TMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL052MLCL	Commodity_Cd 	Watch	Header
FHLZL052MLCL	Eng_Project_Cd 	N146S	Header
FHLZL052MLCL	Business Category	AC	Header
FHLZL052MLCL	New Buy	Y	Header
FHLZL052MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL052MLCL	Input_TS	10/23/2019	Header
FHLZL052MLCL	Output_TS	10/24/2019	Header
FHLZL052MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL052MLCL	SVC_FATP_yield	Y	Header
FHLZL052MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL052MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL053MLCL	Commodity_Cd 	Watch	Header
FHLZL053MLCL	Eng_Project_Cd 	N146S	Header
FHLZL053MLCL	Business Category	AC	Header
FHLZL053MLCL	New Buy	Y	Header
FHLZL053MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL053MLCL	Input_TS	10/23/2019	Header
FHLZL053MLCL	Output_TS	10/24/2019	Header
FHLZL053MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL053MLCL	SVC_FATP_yield	Y	Header
FHLZL053MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL053MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL058MLCL	Commodity_Cd 	Watch	Header
FHLZL058MLCL	Eng_Project_Cd 	N146S	Header
FHLZL058MLCL	Business Category	AC	Header
FHLZL058MLCL	New Buy	Y	Header
FHLZL058MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL058MLCL	Input_TS	10/23/2019	Header
FHLZL058MLCL	Output_TS	10/24/2019	Header
FHLZL058MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL058MLCL	SVC_FATP_yield	Y	Header
FHLZL058MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL058MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL06JMLCL	Commodity_Cd 	Watch	Header
FHLZL06JMLCL	Eng_Project_Cd 	N146S	Header
FHLZL06JMLCL	Business Category	AC	Header
FHLZL06JMLCL	New Buy	Y	Header
FHLZL06JMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL06JMLCL	Input_TS	10/23/2019	Header
FHLZL06JMLCL	Output_TS	10/24/2019	Header
FHLZL06JMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL06JMLCL	SVC_FATP_yield	Y	Header
FHLZL06JMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL06JMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL07UMLCL	Commodity_Cd 	Watch	Header
FHLZL07UMLCL	Eng_Project_Cd 	N146S	Header
FHLZL07UMLCL	Business Category	AC	Header
FHLZL07UMLCL	New Buy	Y	Header
FHLZL07UMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL07UMLCL	Input_TS	10/23/2019	Header
FHLZL07UMLCL	Output_TS	10/24/2019	Header
FHLZL07UMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL07UMLCL	SVC_FATP_yield	Y	Header
FHLZL07UMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL07UMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL07ZMLCL	Commodity_Cd 	Watch	Header
FHLZL07ZMLCL	Eng_Project_Cd 	N146S	Header
FHLZL07ZMLCL	Business Category	AC	Header
FHLZL07ZMLCL	New Buy	Y	Header
FHLZL07ZMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL07ZMLCL	Input_TS	10/23/2019	Header
FHLZL07ZMLCL	Output_TS	10/24/2019	Header
FHLZL07ZMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL07ZMLCL	SVC_FATP_yield	Y	Header
FHLZL07ZMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL07ZMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL091MLCL	Commodity_Cd 	Watch	Header
FHLZL091MLCL	Eng_Project_Cd 	N146S	Header
FHLZL091MLCL	Business Category	AC	Header
FHLZL091MLCL	New Buy	Y	Header
FHLZL091MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL091MLCL	Input_TS	10/23/2019	Header
FHLZL091MLCL	Output_TS	10/24/2019	Header
FHLZL091MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL091MLCL	SVC_FATP_yield	Y	Header
FHLZL091MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL091MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL09FMLCL	Commodity_Cd 	Watch	Header
FHLZL09FMLCL	Eng_Project_Cd 	N146S	Header
FHLZL09FMLCL	Business Category	AC	Header
FHLZL09FMLCL	New Buy	Y	Header
FHLZL09FMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL09FMLCL	Input_TS	10/23/2019	Header
FHLZL09FMLCL	Output_TS	10/24/2019	Header
FHLZL09FMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL09FMLCL	SVC_FATP_yield	Y	Header
FHLZL09FMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL09FMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0BKMLCL	Commodity_Cd 	Watch	Header
FHLZL0BKMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0BKMLCL	Business Category	AC	Header
FHLZL0BKMLCL	New Buy	Y	Header
FHLZL0BKMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0BKMLCL	Input_TS	10/23/2019	Header
FHLZL0BKMLCL	Output_TS	10/24/2019	Header
FHLZL0BKMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0BKMLCL	SVC_FATP_yield	Y	Header
FHLZL0BKMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0BKMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0CFMLCL	Commodity_Cd 	Watch	Header
FHLZL0CFMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0CFMLCL	Business Category	AC	Header
FHLZL0CFMLCL	New Buy	Y	Header
FHLZL0CFMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0CFMLCL	Input_TS	10/23/2019	Header
FHLZL0CFMLCL	Output_TS	10/24/2019	Header
FHLZL0CFMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0CFMLCL	SVC_FATP_yield	Y	Header
FHLZL0CFMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0CFMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0CYMLCL	Commodity_Cd 	Watch	Header
FHLZL0CYMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0CYMLCL	Business Category	AC	Header
FHLZL0CYMLCL	New Buy	Y	Header
FHLZL0CYMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0CYMLCL	Input_TS	10/23/2019	Header
FHLZL0CYMLCL	Output_TS	10/24/2019	Header
FHLZL0CYMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0CYMLCL	SVC_FATP_yield	Y	Header
FHLZL0CYMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0CYMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0D9MLCL	Commodity_Cd 	Watch	Header
FHLZL0D9MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0D9MLCL	Business Category	AC	Header
FHLZL0D9MLCL	New Buy	Y	Header
FHLZL0D9MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0D9MLCL	Input_TS	10/23/2019	Header
FHLZL0D9MLCL	Output_TS	10/24/2019	Header
FHLZL0D9MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0D9MLCL	SVC_FATP_yield	Y	Header
FHLZL0D9MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0D9MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0DFMLCL	Commodity_Cd 	Watch	Header
FHLZL0DFMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0DFMLCL	Business Category	AC	Header
FHLZL0DFMLCL	New Buy	Y	Header
FHLZL0DFMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0DFMLCL	Input_TS	10/23/2019	Header
FHLZL0DFMLCL	Output_TS	10/24/2019	Header
FHLZL0DFMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0DFMLCL	SVC_FATP_yield	Y	Header
FHLZL0DFMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0DFMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0DXMLCL	Commodity_Cd 	Watch	Header
FHLZL0DXMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0DXMLCL	Business Category	AC	Header
FHLZL0DXMLCL	New Buy	Y	Header
FHLZL0DXMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0DXMLCL	Input_TS	10/23/2019	Header
FHLZL0DXMLCL	Output_TS	10/24/2019	Header
FHLZL0DXMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0DXMLCL	SVC_FATP_yield	Y	Header
FHLZL0DXMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0DXMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0EHMLCL	Commodity_Cd 	Watch	Header
FHLZL0EHMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0EHMLCL	Business Category	AC	Header
FHLZL0EHMLCL	New Buy	Y	Header
FHLZL0EHMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0EHMLCL	Input_TS	10/23/2019	Header
FHLZL0EHMLCL	Output_TS	10/24/2019	Header
FHLZL0EHMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0EHMLCL	SVC_FATP_yield	Y	Header
FHLZL0EHMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0EHMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0FEMLCL	Commodity_Cd 	Watch	Header
FHLZL0FEMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0FEMLCL	Business Category	AC	Header
FHLZL0FEMLCL	New Buy	Y	Header
FHLZL0FEMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0FEMLCL	Input_TS	10/23/2019	Header
FHLZL0FEMLCL	Output_TS	10/24/2019	Header
FHLZL0FEMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0FEMLCL	SVC_FATP_yield	Y	Header
FHLZL0FEMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0FEMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0H9MLCL	Commodity_Cd 	Watch	Header
FHLZL0H9MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0H9MLCL	Business Category	AC	Header
FHLZL0H9MLCL	New Buy	Y	Header
FHLZL0H9MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0H9MLCL	Input_TS	10/23/2019	Header
FHLZL0H9MLCL	Output_TS	10/24/2019	Header
FHLZL0H9MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0H9MLCL	SVC_FATP_yield	Y	Header
FHLZL0H9MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0H9MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0HCMLCL	Commodity_Cd 	Watch	Header
FHLZL0HCMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0HCMLCL	Business Category	AC	Header
FHLZL0HCMLCL	New Buy	Y	Header
FHLZL0HCMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0HCMLCL	Input_TS	10/23/2019	Header
FHLZL0HCMLCL	Output_TS	10/24/2019	Header
FHLZL0HCMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0HCMLCL	SVC_FATP_yield	Y	Header
FHLZL0HCMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0HCMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0HHMLCL	Commodity_Cd 	Watch	Header
FHLZL0HHMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0HHMLCL	Business Category	AC	Header
FHLZL0HHMLCL	New Buy	Y	Header
FHLZL0HHMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0HHMLCL	Input_TS	10/23/2019	Header
FHLZL0HHMLCL	Output_TS	10/24/2019	Header
FHLZL0HHMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0HHMLCL	SVC_FATP_yield	Y	Header
FHLZL0HHMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0HHMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0HSMLCL	Commodity_Cd 	Watch	Header
FHLZL0HSMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0HSMLCL	Business Category	AC	Header
FHLZL0HSMLCL	New Buy	Y	Header
FHLZL0HSMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0HSMLCL	Input_TS	10/23/2019	Header
FHLZL0HSMLCL	Output_TS	10/24/2019	Header
FHLZL0HSMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0HSMLCL	SVC_FATP_yield	Y	Header
FHLZL0HSMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0HSMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0JHMLCL	Commodity_Cd 	Watch	Header
FHLZL0JHMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0JHMLCL	Business Category	AC	Header
FHLZL0JHMLCL	New Buy	Y	Header
FHLZL0JHMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0JHMLCL	Input_TS	10/23/2019	Header
FHLZL0JHMLCL	Output_TS	10/24/2019	Header
FHLZL0JHMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0JHMLCL	SVC_FATP_yield	Y	Header
FHLZL0JHMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0JHMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0KXMLCL	Commodity_Cd 	Watch	Header
FHLZL0KXMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0KXMLCL	Business Category	AC	Header
FHLZL0KXMLCL	New Buy	Y	Header
FHLZL0KXMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0KXMLCL	Input_TS	10/23/2019	Header
FHLZL0KXMLCL	Output_TS	10/24/2019	Header
FHLZL0KXMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0KXMLCL	SVC_FATP_yield	Y	Header
FHLZL0KXMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0KXMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0LPMLCL	Commodity_Cd 	Watch	Header
FHLZL0LPMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0LPMLCL	Business Category	AC	Header
FHLZL0LPMLCL	New Buy	Y	Header
FHLZL0LPMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0LPMLCL	Input_TS	10/23/2019	Header
FHLZL0LPMLCL	Output_TS	10/24/2019	Header
FHLZL0LPMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0LPMLCL	SVC_FATP_yield	Y	Header
FHLZL0LPMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0LPMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0MAMLCL	Commodity_Cd 	Watch	Header
FHLZL0MAMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0MAMLCL	Business Category	AC	Header
FHLZL0MAMLCL	New Buy	Y	Header
FHLZL0MAMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0MAMLCL	Input_TS	10/23/2019	Header
FHLZL0MAMLCL	Output_TS	10/24/2019	Header
FHLZL0MAMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0MAMLCL	SVC_FATP_yield	Y	Header
FHLZL0MAMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0MAMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0MJMLCL	Commodity_Cd 	Watch	Header
FHLZL0MJMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0MJMLCL	Business Category	AC	Header
FHLZL0MJMLCL	New Buy	Y	Header
FHLZL0MJMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0MJMLCL	Input_TS	10/23/2019	Header
FHLZL0MJMLCL	Output_TS	10/24/2019	Header
FHLZL0MJMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0MJMLCL	SVC_FATP_yield	Y	Header
FHLZL0MJMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0MJMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0MYMLCL	Commodity_Cd 	Watch	Header
FHLZL0MYMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0MYMLCL	Business Category	AC	Header
FHLZL0MYMLCL	New Buy	Y	Header
FHLZL0MYMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0MYMLCL	Input_TS	10/23/2019	Header
FHLZL0MYMLCL	Output_TS	10/24/2019	Header
FHLZL0MYMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0MYMLCL	SVC_FATP_yield	Y	Header
FHLZL0MYMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0MYMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0N6MLCL	Commodity_Cd 	Watch	Header
FHLZL0N6MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0N6MLCL	Business Category	AC	Header
FHLZL0N6MLCL	New Buy	Y	Header
FHLZL0N6MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0N6MLCL	Input_TS	10/23/2019	Header
FHLZL0N6MLCL	Output_TS	10/24/2019	Header
FHLZL0N6MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0N6MLCL	SVC_FATP_yield	Y	Header
FHLZL0N6MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0N6MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0NWMLCL	Commodity_Cd 	Watch	Header
FHLZL0NWMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0NWMLCL	Business Category	AC	Header
FHLZL0NWMLCL	New Buy	Y	Header
FHLZL0NWMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0NWMLCL	Input_TS	10/23/2019	Header
FHLZL0NWMLCL	Output_TS	10/24/2019	Header
FHLZL0NWMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0NWMLCL	SVC_FATP_yield	Y	Header
FHLZL0NWMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0NWMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0P3MLCL	Commodity_Cd 	Watch	Header
FHLZL0P3MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0P3MLCL	Business Category	AC	Header
FHLZL0P3MLCL	New Buy	Y	Header
FHLZL0P3MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0P3MLCL	Input_TS	10/23/2019	Header
FHLZL0P3MLCL	Output_TS	10/24/2019	Header
FHLZL0P3MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0P3MLCL	SVC_FATP_yield	Y	Header
FHLZL0P3MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0P3MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0QAMLCL	Commodity_Cd 	Watch	Header
FHLZL0QAMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0QAMLCL	Business Category	AC	Header
FHLZL0QAMLCL	New Buy	Y	Header
FHLZL0QAMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0QAMLCL	Input_TS	10/23/2019	Header
FHLZL0QAMLCL	Output_TS	10/24/2019	Header
FHLZL0QAMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0QAMLCL	SVC_FATP_yield	Y	Header
FHLZL0QAMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0QAMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0R7MLCL	Commodity_Cd 	Watch	Header
FHLZL0R7MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0R7MLCL	Business Category	AC	Header
FHLZL0R7MLCL	New Buy	Y	Header
FHLZL0R7MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0R7MLCL	Input_TS	10/23/2019	Header
FHLZL0R7MLCL	Output_TS	10/24/2019	Header
FHLZL0R7MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0R7MLCL	SVC_FATP_yield	Y	Header
FHLZL0R7MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0R7MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0R8MLCL	Commodity_Cd 	Watch	Header
FHLZL0R8MLCL	Eng_Project_Cd 	N146S	Header
FHLZL0R8MLCL	Business Category	AC	Header
FHLZL0R8MLCL	New Buy	Y	Header
FHLZL0R8MLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0R8MLCL	Input_TS	10/23/2019	Header
FHLZL0R8MLCL	Output_TS	10/24/2019	Header
FHLZL0R8MLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0R8MLCL	SVC_FATP_yield	Y	Header
FHLZL0R8MLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0R8MLCL	ALL TEST PASSED	Y	T0C0R0
FHLZL0UNMLCL	Commodity_Cd 	Watch	Header
FHLZL0UNMLCL	Eng_Project_Cd 	N146S	Header
FHLZL0UNMLCL	Business Category	AC	Header
FHLZL0UNMLCL	New Buy	Y	Header
FHLZL0UNMLCL	L2_Vendor_Cd 	FQW	Header
FHLZL0UNMLCL	Input_TS	10/23/2019	Header
FHLZL0UNMLCL	Output_TS	10/24/2019	Header
FHLZL0UNMLCL	In_Apple_Part_Id 	A2094	Header
FHLZL0UNMLCL	SVC_FATP_yield	Y	Header
FHLZL0UNMLCL	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0UNMLCL	ALL TEST PASSED	Y	T0C0R0
FHLZJ7X8MLCM	Commodity_Cd 	Watch	Header
FHLZJ7X8MLCM	Eng_Project_Cd 	N146S	Header
FHLZJ7X8MLCM	Business Category	AC	Header
FHLZJ7X8MLCM	New Buy	Y	Header
FHLZJ7X8MLCM	L2_Vendor_Cd 	FQW	Header
FHLZJ7X8MLCM	Input_TS	10/09/2019	Header
FHLZJ7X8MLCM	Output_TS	10/24/2019	Header
FHLZJ7X8MLCM	In_Apple_Part_Id 	A2094	Header
FHLZJ7X8MLCM	SVC_FATP_yield	Y	Header
FHLZJ7X8MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZJ7X8MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZK3Z8MLCM	Commodity_Cd 	Watch	Header
FHLZK3Z8MLCM	Eng_Project_Cd 	N146S	Header
FHLZK3Z8MLCM	Business Category	AC	Header
FHLZK3Z8MLCM	New Buy	Y	Header
FHLZK3Z8MLCM	L2_Vendor_Cd 	FQW	Header
FHLZK3Z8MLCM	Input_TS	10/16/2019	Header
FHLZK3Z8MLCM	Output_TS	10/24/2019	Header
FHLZK3Z8MLCM	In_Apple_Part_Id 	A2094	Header
FHLZK3Z8MLCM	SVC_FATP_yield	Y	Header
FHLZK3Z8MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZK3Z8MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL09KMLCM	Commodity_Cd 	Watch	Header
FHLZL09KMLCM	Eng_Project_Cd 	N146S	Header
FHLZL09KMLCM	Business Category	AC	Header
FHLZL09KMLCM	New Buy	Y	Header
FHLZL09KMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL09KMLCM	Input_TS	10/22/2019	Header
FHLZL09KMLCM	Output_TS	10/24/2019	Header
FHLZL09KMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL09KMLCM	SVC_FATP_yield	Y	Header
FHLZL09KMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL09KMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0B5MLCM	Commodity_Cd 	Watch	Header
FHLZL0B5MLCM	Eng_Project_Cd 	N146S	Header
FHLZL0B5MLCM	Business Category	AC	Header
FHLZL0B5MLCM	New Buy	Y	Header
FHLZL0B5MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0B5MLCM	Input_TS	10/22/2019	Header
FHLZL0B5MLCM	Output_TS	10/24/2019	Header
FHLZL0B5MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0B5MLCM	SVC_FATP_yield	Y	Header
FHLZL0B5MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0B5MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0BTMLCM	Commodity_Cd 	Watch	Header
FHLZL0BTMLCM	Eng_Project_Cd 	N146S	Header
FHLZL0BTMLCM	Business Category	AC	Header
FHLZL0BTMLCM	New Buy	Y	Header
FHLZL0BTMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0BTMLCM	Input_TS	10/23/2019	Header
FHLZL0BTMLCM	Output_TS	10/24/2019	Header
FHLZL0BTMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0BTMLCM	SVC_FATP_yield	Y	Header
FHLZL0BTMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0BTMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0DSMLCM	Commodity_Cd 	Watch	Header
FHLZL0DSMLCM	Eng_Project_Cd 	N146S	Header
FHLZL0DSMLCM	Business Category	AC	Header
FHLZL0DSMLCM	New Buy	Y	Header
FHLZL0DSMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0DSMLCM	Input_TS	10/23/2019	Header
FHLZL0DSMLCM	Output_TS	10/24/2019	Header
